StockCode,GrossRevenue,UnitsSold,SalesLines,SalesOrders,Description,ProductCategory,CommercialProduct,RevenueShare
35815B,43.94,95,3,3,"ACRYLIC JEWEL SNOWFLAKE,BLUE",Merchandise,True,0.0002102107764568137
17014C,43.75,97,2,2,ORIGAMI LAVENDER INCENSE CONES,Merchandise,True,0.00020930180860231226
79063C,43.65,235,14,14,"RETRO PILL BOX KEY CHAIN,THE KING",Merchandise,True,0.00020882340446836412
90042B,43.349999999999994,17,6,6,FRESHWATER PEARL BRACELET PINK,Merchandise,True,0.00020738819206651967
35822P,43.32,114,1,1,"ACRYLIC BEAD CHAIN, PINK",Merchandise,True,0.00020724467082633525
23038,42.92,44,8,8,T-LIGHT HOLDER SILVER SAUCER,Merchandise,True,0.00020533105429054269
84993a,42.71,51,30,30,75 GREEN PETIT FOUR CASES,Merchandise,True,0.0002043264056092516
21596,42.64,10,9,9,Hypochondriac Pill Stress Ball,Merchandise,True,0.00020399152271548788
90024A,42.5,5,4,4,NEW BAROQUE B'FLY NECKLACE BLACK,Merchandise,True,0.00020332175692796048
90126C,42.1,21,5,5,AMBER BERTIE MOBILE PHONE CHARM,Merchandise,True,0.00020140814039216792
72771C,42.08,54,6,6,BLACK FLOCK GOLD CANDLE,Merchandise,True,0.00020131245956537825
20860,42.0,20,11,11,GOLD COSMETICS BAG WITH BUTTERFLY,Merchandise,True,0.00020092973625821978
15060b,41.81,5,5,5,FAIRY CAKE DESIGN UMBRELLA,Merchandise,True,0.00020002076840371828
90152C,41.650000000000006,7,4,4,BLUE/NAT SHELL NECKLACE W PENDANT,Merchandise,True,0.0001992553217894013
84611B,41.65,7,4,4,BLACK NEW BAROQUE FLOCK BOX,Merchandise,True,0.00019925532178940127
90060C,41.65,7,3,3,FIRE POLISHED GLASS NECKL SILVER,Merchandise,True,0.00019925532178940127
85184B,41.300000000000004,14,7,7,SET 4 EASTER DECOUPAGE OVAL BOXES,Merchandise,True,0.00019758090732058278
23448,41.25,25,3,3,CREAM BUNNY EASTER EGG BASKET,Merchandise,True,0.00019734170525360873
37477B,41.25,11,9,8,"FLOWER FAIRY MUG+COASTER,LAVENDER",Merchandise,True,0.00019734170525360873
90152B,41.21,7,6,5,BLUE/GREEN SHELL NECKLACE W PENDANT,Merchandise,True,0.00019715034360002947
90027C,41.17,14,12,12,GLASS BEAD HOOP EARRINGS GREEN,Merchandise,True,0.0001969589819464502
18096c,41.14,8,6,6,WHITE ROUND PORCELAIN TLIGHT HOLDER,Merchandise,True,0.00019681546070626573
21119,41.01,3,3,3,Glow In The Dark Shot Glasses ,Merchandise,True,0.00019619353533213314
35644,40.95,21,8,7,PAIR PINK/BLACK COATHANGERS,Merchandise,True,0.0001959064928517643
84798C,40.8,16,3,3,WHITE FOXGLOVE ARTIIFCIAL FLOWER,Merchandise,True,0.00019518888665084205
44228,40.8,48,3,3,CANNABIS LEAF BEAD CURTAIN,Merchandise,True,0.00019518888665084205
90132,40.72,8,8,7,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,Merchandise,True,0.00019480616334368353
47013C,40.519999999999996,147,28,27,WINE BOTTLE DRESSING DARK BLUE,Merchandise,True,0.00019384935507578725
90136,40.47,4,3,3,PALE PINK/AMETHYST STONE NECKLACE,Merchandise,True,0.00019361015300881318
90152A,40.34,7,7,7,SILVER/NAT SHELL NECKLACE W PENDANT,Merchandise,True,0.0001929882276346806
20994,39.949999999999996,47,12,12,JAZZ HEARTS SPIRAL NOTEPAD,Merchandise,True,0.00019112245151228283
47013A,39.87,141,25,25,WINE BOTTLE DRESSING LT.BLUE,Merchandise,True,0.0001907397282051243
37468,39.81,65,14,14,HARDMAN MUG 3 ASSORTED,Merchandise,True,0.00019045268572475546
79065A,39.8,4,1,1,TEATIME ROUND CAKE TINS ,Merchandise,True,0.00019040484531136062
82545A,38.75,31,11,11,COGNAC AUX OEUFS METAL 1 HOOK,Merchandise,True,0.00018538160190490513
47567b,38.72,3,3,3,TEA TIME KITCHEN APRON,Merchandise,True,0.0001852380806647207
35963,38.379999999999995,101,13,11,FOLKART ZINC CLIP ON ANGEL WINGS,Merchandise,True,0.000183611506609297
90130D,38.31,13,8,8,RED STONE/CRYSTAL EARRINGS,Merchandise,True,0.00018327662371553333
90027B,38.28,13,10,10,GLASS BEAD HOOP EARRINGS MONTANA,Merchandise,True,0.00018313310247534888
90183C,38.12,13,13,13,BLACK DROP EARRINGS W LONG BEADS,Merchandise,True,0.00018236765586103184
90214F,37.98,46,29,27,"LETTER ""F"" BLING KEY RING",Merchandise,True,0.00018169789007350443
47518f,37.75,9,9,9,ICON PLACEMAT POP ART ELVIS,Merchandise,True,0.0001805975605654237
85115B,37.620000000000005,6,2,2,S/4 BLACK DISCO PARTITION PANEL,Merchandise,True,0.00017997563519129116
90176B,37.620000000000005,5,4,4,DIAMANTE NECKLACE BLACK ,Merchandise,True,0.00017997563519129116
90039A,37.61,10,5,5,FIRE POLISHED GLASS BRACELET RED,Merchandise,True,0.00017992779477789633
79413,37.5,30,9,9,GLASS WINE GLASS DECORATIONS,Merchandise,True,0.00017940155023055338
35233,37.5,10,8,8,PASTA ENAMEL/BRASS CONTAINER,Merchandise,True,0.00017940155023055338
37112,37.5,10,6,5,YELLOW BIRDS FELT DES FOODCOVER,Merchandise,True,0.00017940155023055338
84509b,37.3,5,4,4,SET OF 4 FAIRY CAKE PLACEMATS,Merchandise,True,0.00017844474196265705
84705F,37.2,8,5,5,RED PEONY PHOTO FRAME ,Merchandise,True,0.00017796633782870896
90126A,37.14,20,6,5,PINK BERTIE MOBILE PHONE CHARM,Merchandise,True,0.00017767929534834005
84251J,37.04,74,17,17,"GREETING CARD, THE BLACK CAT",Merchandise,True,0.00017720089121439191
16162M,36.96,88,13,13,THE KING GIFT BAG 25x24x12cm,Merchandise,True,0.00017681816790723342
72715,36.96,88,13,13,SPHERICAL IVORY CANDLE ,Merchandise,True,0.00017681816790723342
17014E,36.599999999999994,95,6,6,ORIGAMI OPIUM INCENSE CONES,Merchandise,True,0.00017509591302502007
90141D,36.33,7,5,5,ROSE PENDANT TRIPLE SHELL NECKLACE,Merchandise,True,0.0001738042218633601
90037D,35.870000000000005,14,8,8,TINY CRYSTALS BRACELET BLACK,Merchandise,True,0.00017160356284719866
90060B,35.7,6,4,4,FIRE POLISHED GLASS NECKL GOLD,Merchandise,True,0.00017079027581948683
37348,35.7,14,7,7,SET OF 4 PASTEL STACKING MUGS,Merchandise,True,0.00017079027581948683
85184c,35.35,6,6,6,S/4 VALENTINE DECOUPAGE HEART BOX,Merchandise,True,0.00016911586135066832
90011C,35.33,12,7,7,GREEN CRYSTAL DROP EARRINGS,Merchandise,True,0.00016902018052387867
79063D,35.14,189,11,11,"RETRO PILL BOX , REVOLUTIONARY",Merchandise,True,0.0001681112126693772
84510e,35.089999999999996,14,6,6,SET OF 4 GREEN CAROUSEL COASTERS,Merchandise,True,0.0001678720106024031
82613b,35.04,14,11,11,"METAL SIGN,CUPCAKE SINGLE HOOK",Merchandise,True,0.00016763280853542906
84745B,34.86,83,18,17,BLUE HANGING GINGHAM EASTER HEN,Merchandise,True,0.0001667716810943224
DCGS0058,34.82,42,30,30,MISO PRETTY  GUM,Merchandise,True,0.00016658031944074314
84868B,34.75,5,4,4,BLUE BABY BOY'S MEMORY BOX,Merchandise,True,0.00016624543654697945
37482p,34.7,2,2,2,CUBIC MUG PINK POLKA DOT,Merchandise,True,0.00016600623448000538
84546,34.65,21,3,3,CROCHET POODLE KEYRING,Merchandise,True,0.0001657670324130313
90081B,34.65,7,3,3,LILY BROOCH WHITE/SILVER COLOUR,Merchandise,True,0.0001657670324130313
35955,34.62,135,5,4,SMALL FOLKART CHRISTMAS TREE DEC,Merchandise,True,0.00016562351117284686
44265,34.0,8,4,4,M/COLOUR POM-POM CURTAIN,Merchandise,True,0.00016265740554236838
21120,33.96,2,2,1,*Boombox Ipod Classic,Merchandise,True,0.00016246604388878911
85035a,33.88,4,4,3,GARDENIA 3 WICK MORRIS BOXED CANDLE,Merchandise,True,0.00016208332058163062
90066A,33.75,5,2,2,PINK VINTAGE VICTORIAN CHOKER,Merchandise,True,0.00016146139520749803
47591b,33.6,8,4,4,SCOTTIES CHILDRENS APRON,Merchandise,True,0.00016074378900657582
84456,33.15,37,16,16,SET OF 3 RABBIT EGG EASTER,Merchandise,True,0.00015859097040380916
90076,33.0,12,7,7,MONTANA DIAMOND CLUSTER EARRINGS,Merchandise,True,0.00015787336420288695
84596b,32.629999999999995,13,10,8,SMALL DOLLY MIX DESIGN ORANGE BOWL,Merchandise,True,0.00015610326890727882
DCGS0003,32.589999999999996,13,13,13,BOXED GLASS ASHTRAY,Merchandise,True,0.00015591190725369955
82613c,32.48,13,12,12,"METAL SIGN,CUPCAKE SINGLE HOOK",Merchandise,True,0.0001553856627063566
37489B,32.37,39,18,17,BLUE/YELLOW FLOWER DESIGN BIG MUG,Merchandise,True,0.00015485941815901366
90214O,32.269999999999996,37,19,18,"LETTER ""O"" BLING KEY RING",Merchandise,True,0.0001543810140250655
85079,32.25,23,9,8,EMBROIDERED REINDEER DECORATION,Merchandise,True,0.00015428533319827587
23632,31.200000000000003,15,10,10,SET 10 CARDS CHEERFUL ROBIN 17065,Merchandise,True,0.0001492620897918204
78034B,31.2,16,11,9,BLUE NETTING STORAGE HANGER,Merchandise,True,0.0001492620897918204
90214V,31.08,40,26,24,"LETTER ""V"" BLING KEY RING",Merchandise,True,0.00014868800483108262
37489D,30.81,47,22,20,PINK/GREEN FLOWER DESIGN BIG MUG,Merchandise,True,0.00014739631366942263
44091C,30.66,61,17,17,MULTICOLOUR CRUSOE CHECK LAMPSHADE,Merchandise,True,0.00014667870746850042
21919,30.47,6,5,5,Electronic Talking Breath-A-Loser,Merchandise,True,0.00014576973961399894
84745A,30.240000000000002,72,17,15,PINK HANGING GINGHAM EASTER HEN,Merchandise,True,0.00014466941010591824
90025F,30.23,8,8,8,BAROQUE BUTTERFLY EARRINGS CRYSTAL,Merchandise,True,0.00014462156969252343
18010,30.16,64,9,9,ASSORTED FRAGRANCE BATH CONFETTI,Merchandise,True,0.00014428668679875972
37491B,30.08,14,8,8,BLUE/YELLOW CERAMIC CANDLE HOLDER,Merchandise,True,0.0001439039634916012
47563B,30.0,8,6,6,WAVELINE SURF IRONING BOARD COVER,Merchandise,True,0.0001435212401844427
90176E,29.98,4,3,3,DIAMANTE NECKLACE GREEN,Merchandise,True,0.00014342555935765305
21767,29.95,1,1,1,FRENCH STYLE WIRE DOOR CABINET ,Merchandise,True,0.0001432820381174686
78056,29.849999999999998,3,2,2,CAMOUFLAGE BACKPACK ON WHEELS,Merchandise,True,0.00014280363398352046
22351,29.81,15,3,3,DOTCOMGIFTSHOP TEA TOWEL,Merchandise,True,0.0001426122723299412
84985a,29.8,10,8,8,SET OF 72 GREEN PAPER DOILIES,Merchandise,True,0.00014256443191654642
35598A,29.500000000000004,10,3,3,DUSTY PINK CHRISTMAS TREE 60CM,Merchandise,True,0.000141129219514702
90027A,29.48,10,7,6,GLASS BEAD HOOP EARRINGS BLACK,Merchandise,True,0.00014103353868791235
46776f,28.91,7,1,1,WOVEN ROSE GARDEN CUSHION COVER ,Merchandise,True,0.00013830663512440794
40005B,28.9,34,14,13,BLUE ORGANDY ROUND LAMPSHADE W BEA,Merchandise,True,0.0001382587947110131
44089C,28.56,68,18,18,LILAC GAUZE BUTTERFLY LAMPSHADE,Merchandise,True,0.00013663222065558945
37489C,28.009999999999998,28,13,12,GREEN/BLUE FLOWER DESIGN BIG MUG,Merchandise,True,0.00013400099791887465
90053,27.78,11,11,10,CRACKED GLAZE EARRINGS IVORY,Merchandise,True,0.00013290066841079392
17091F,27.71,19,8,8,SANDALWOOD INCENSE IN TIN,Merchandise,True,0.00013256578551703024
90128C,27.55,18,7,6,GREEN LEAVES AND BEADS PHONE CHARM,Merchandise,True,0.0001318003389027132
90128B,27.52,20,8,6,BLUE LEAVES AND BEADS PHONE CHARM,Merchandise,True,0.00013165681766252876
23613,27.39,11,6,6,SET 10 XMAS CARDS & BADGES 17070,Merchandise,True,0.0001310348922883962
23637,27.39,11,9,9,SET 10 CARDS OUT OF ORDER 17216,Merchandise,True,0.0001310348922883962
21097,27.2,32,7,7,SET/6 GREEN SPRING  PAPER PLATE,Merchandise,True,0.0001301259244338947
84867b,27.14,2,1,1,BLUE BABY BOY'S PHOTO ALBUM,Merchandise,True,0.00012983888195352582
90187A,27.04,8,7,7,BLUE DROP EARRINGS W BEAD CLUSTER,Merchandise,True,0.00012936047781957768
23702,27.0,4,3,3,High Resolution Image,Merchandise,True,0.00012916911616599842
17013F,26.7,62,5,5,ORIGAMI SANDLEWOOD INCENSE IN TUBE,Merchandise,True,0.000127733903764154
90025E,26.5,7,7,7,BAROQUE BUTTERFLY EARRINGS MONTANA,Merchandise,True,0.00012677709549625772
84876C,26.25,7,4,4,SILVER HEART COMPACT MIRROR,Merchandise,True,0.00012558108516138734
23636,26.19,9,7,7,SET 10 CARDS WISHING TREE 17116,Merchandise,True,0.00012529404268101847
90214Y,26.189999999999998,69,11,10,"LETTER ""Y"" BLING KEY RING",Merchandise,True,0.00012529404268101844
90182A,26.16,9,9,9,AMBER 3 BEAD DROP EARRINGS,Merchandise,True,0.000125150521440834
85164b,26.04,1,1,1,BLACK BAROQUE CUCKOO CLOCK,Merchandise,True,0.00012457643648009626
10124A,26.04,62,19,18,SPOTS ON RED BOOKCOVER TAPE,Merchandise,True,0.00012457643648009626
90041,25.67,7,6,6,PEARL AND CHERRY QUARTZ BRACLET,Merchandise,True,0.00012280634118448815
20954,25.590000000000003,3,3,3,*USB Office Mirror Ball,Merchandise,True,0.00012242361787732965
90142A,25.45,5,4,4,GREEN PENDANT SHELL NECKLACE,Merchandise,True,0.00012175385208980221
DCGS0070,25.44,2,2,2,CAMOUFLAGE DOG COLLAR,Merchandise,True,0.0001217060116764074
85035c,25.410000000000004,3,3,2,ROSE 3 WICK MORRIS BOX CANDLE,Merchandise,True,0.00012156249043622298
85036b,25.410000000000004,3,3,2,CHOCOLATE 1 WICK MORRIS BOX CANDLE,Merchandise,True,0.00012156249043622298
35597D,25.28,58,8,7,PINK/WHITE CHRISTMAS TREE 30CM,Merchandise,True,0.00012094056506209037
90055,25.28,10,10,10,CRACKED GLAZE EARRINGS BROWN,Merchandise,True,0.00012094056506209037
21594,25.27,6,6,5,Dr. Jam's Arouzer Stress Ball,Merchandise,True,0.00012089272464869556
72801g,25.099999999999998,10,3,3,S/4 BURGUNDY WINE DINNER CANDLES,Merchandise,True,0.00012007943762098371
23620,24.900000000000002,10,7,7,SET 10 CARDS PERFECT POST 17090,Merchandise,True,0.00011912262935308744
85034a,24.869999999999997,3,3,3,3 GARDENIA MORRIS BOXED CANDLES,Merchandise,True,0.00011897910811290298
84550,24.75,15,5,5,CROCHET LILAC/RED BEAR KEYRING,Merchandise,True,0.00011840502315216522
35633B,24.7,130,12,12,BLUE TINSEL GARLAND ,Merchandise,True,0.00011816582108519115
35596,24.65,29,4,4,WOOD XMAS TREE 9 FIG SHELVES,Merchandise,True,0.00011792661901821708
84450A,24.18,52,5,5,PINK RABBIT SITTING EASTER,Merchandise,True,0.00011567811958866079
37494a,24.16,4,3,3,FAIRY CAKE CERAMIC BUTTER DISH,Merchandise,True,0.00011558243876187119
84575B,23.8,4,3,3,BROWN DOG CANNISTER W BONE,Merchandise,True,0.00011386018387965786
79302m,23.77,4,4,4,"ART LIGHTS,FUNK MONKEY",Merchandise,True,0.00011371666263947342
35591T,23.75,19,10,9,TURQUOISE CHRISTMAS TREE ,Merchandise,True,0.00011362098181268379
90128D,23.75,14,8,7,PURPLE LEAVES AND BEADS PHONE CHAR,Merchandise,True,0.00011362098181268379
17014F,23.699999999999996,61,4,4,ORIGAMI SANDLEWOOD INCENSE CONES,Merchandise,True,0.0001133817797457097
47556b,23.64,4,4,4,TEA TIME TEA TOWELS ,Merchandise,True,0.00011309473726534083
90011E,23.61,8,8,8,AMBER CRYSTAL DROP EARRINGS,Merchandise,True,0.00011295121602515639
85040b,23.519999999999996,7,3,3,SET/4 BLUE FLOWER CANDLES IN BOWL,Merchandise,True,0.00011252065230460305
47552A,23.4,12,11,11,DOTS IRONING BOARD COVER,Merchandise,True,0.00011194656734386529
23623,23.28,8,6,6,SET 10 CARD CHRISTMAS WELCOME 17112,Merchandise,True,0.00011137248238312753
90095,22.91,8,3,3,NECKLACE+BRACELET SET PINK BLOSSOM,Merchandise,True,0.0001096023870875194
90025C,22.56,6,6,6,BAROQUE BUTTERFLY EARRINGS GREEN,Merchandise,True,0.0001079279726187009
37477C,22.5,6,1,1,"FLOWER FAIRY MUG+COASTER,ROSE",Merchandise,True,0.00010764093013833203
90189B,22.5,3,2,2,GOLD 2 STRAND NECKLACE-LEAF CHARMS,Merchandise,True,0.00010764093013833203
85225,22.5,19,11,11,BLING KEY RING STAND,Merchandise,True,0.00010764093013833203
23645,22.410000000000004,9,4,4,SET 10 CHRISTMAS CARDS HOHOHO 16956,Merchandise,True,0.00010721036641777871
23640,22.410000000000004,9,8,8,SET 10 CARDS SCOTTIE DOG 17211,Merchandise,True,0.00010721036641777871
90214Z,22.34,32,19,18,"LETTER ""Z"" BLING KEY RING",Merchandise,True,0.000106875483524015
35652,21.5,18,2,2,VINTAGE BEAD CHAISE LONG JEWEL BOX,Merchandise,True,0.00010285688879885059
84387A,21.45,11,1,1,BIRD ON BRANCH CANVAS SCREEN,Merchandise,True,0.00010261768673187652
21387,21.25,25,4,4,IVORY HANGING DECORATION  RABBIT,Merchandise,True,0.00010166087846398024
23692,21.0,50,2,2,WRAP A PRETTY THANK YOU,Merchandise,True,0.00010046486812910989
35603B,21.0,50,2,2,S/16 BLACK SHINY/MAT BAUBLES,Merchandise,True,0.00010046486812910989
DCGS0072,20.68,4,3,3,CAT CAMOUFLAGUE COLLAR,Merchandise,True,9.893397490047583e-05
46776a,20.65,5,1,1,WOVEN BUBBLE GUM CUSHION COVER,Merchandise,True,9.879045366029139e-05
10002R,20.57,4,3,3,ROBOT PENCIL SHARPNER,Merchandise,True,9.840773035313287e-05
79172D,20.4,24,4,4,PURPLE TINT ACRYLIC FLOWER VASE,Merchandise,True,9.759444332542103e-05
85232a,20.34,2,2,2,SET/3 POLKA DOT STACKING TINS,Merchandise,True,9.730740084505213e-05
84536a,19.970000000000002,25,12,12,ENGLISH ROSE NOTEBOOK A7 SIZE,Merchandise,True,9.553730554944403e-05
90082C,19.93,3,3,3,DIAMANTE BOW BROOCH WHITE COLOUR,Merchandise,True,9.534594389586476e-05
90127A,19.92,14,2,2,PINK BEADS+HAND PHONE CHARM,Merchandise,True,9.529810348246996e-05
23601,19.92,8,4,4,SET 10 CARDS SNOWY SNOWDROPS  17100,Merchandise,True,9.529810348246996e-05
23646,19.92,8,5,5,SET 10 CARDS JINGLE BELLS 16957,Merchandise,True,9.529810348246996e-05
23616,19.92,8,7,7,SET 10 CARDS JINGLE BELLS 17217,Merchandise,True,9.529810348246996e-05
84570B,19.8,4,2,2,WHITE SATIN DRESS JEWEL STAND,Merchandise,True,9.472401852173217e-05
37488A,19.770000000000003,31,5,5,YELLOW PINK FLOWER DESIGN BIG BOWL,Merchandise,True,9.458049728154775e-05
37487B,19.72,68,2,2,YELLOW/ORANGE FLOWER DESIGN PLATE,Merchandise,True,9.434129521457366e-05
44092C,19.55,23,10,10,PURPLE/COPPER HANGING LAMPSHADE,Merchandise,True,9.352800818686182e-05
20680,19.5,6,5,4,PINK FLOWERS CHILDS UMBRELLA,Merchandise,True,9.328880611988775e-05
79062D,19.4,52,4,4,"RETRO TIN ASHTRAY,REVOLUTIONARY",Merchandise,True,9.28104019859396e-05
81950V,18.799999999999997,32,11,10,FLOWER PURPLE CLOCK W/SUCKER,Merchandise,True,8.993997718225073e-05
84030B,18.75,5,3,3,KNITTED POM POM HOT WATER BOTTLE,Merchandise,True,8.970077511527669e-05
90025D,18.69,5,5,5,BAROQUE BUTTERFLY EARRINGS PINK,Merchandise,True,8.94137326349078e-05
84732B,18.48,28,6,6,CUTE BIRD CEATURE SCREEN,Merchandise,True,8.840908395361671e-05
72796A,18.15,11,6,5,S/3 ENGLISH LAVENDER SQU CANDLE,Merchandise,True,8.683035031158782e-05
84311,18.15,11,1,1,CAMOFLAGE CUSHION COVER,Merchandise,True,8.683035031158782e-05
84986b,17.88,6,5,5,SET OF 36 SILVER PAPER DOILIES,Merchandise,True,8.553865914992784e-05
84614C,17.85,3,1,1,BLUE BAROQUE FLOCK CANDLE HOLDER,Merchandise,True,8.539513790974342e-05
71050,17.849999999999998,51,8,8,SMALL SINGLE FLAME CANDLE HOLDER,Merchandise,True,8.539513790974339e-05
18097B,17.849999999999998,7,4,3,BLUE TALL PORCELAIN T-LIGHT HOLDER,Merchandise,True,8.539513790974339e-05
72801e,17.57,7,4,4,S/4 FESTIVE GREEN DINNER CANDLES,Merchandise,True,8.40556063346886e-05
90182B,17.53,6,6,6,AMETHYST 3 BEAD DROP EARRINGS,Merchandise,True,8.386424468110935e-05
23627,17.43,7,2,2,SET 10 CARDS XMAS GRAPHIC  17218,Merchandise,True,8.33858405471612e-05
90077,17.36,6,6,5,BLACK DIAMOND CLUSTER EARRINGS,Merchandise,True,8.30509576533975e-05
37482b,17.35,1,1,1,CUBIC MUG BLUE POLKA DOT,Merchandise,True,8.300311724000269e-05
DCGS0066N,17.3,2,2,2,NAVY CUDDLES DOG HOODIE,Merchandise,True,8.276391517302862e-05
DCGS0068,17.12,2,2,2,DOGS NIGHT COLLAR,Merchandise,True,8.190278773192196e-05
84796b,17.12,2,2,2,BLUE SAVANNAH PICNIC HAMPER FOR 2,Merchandise,True,8.190278773192196e-05
84993b,16.99,20,13,13,75 BLACK PETIT FOUR CASES,Merchandise,True,8.128086235778937e-05
72803b,16.94,2,2,1,OCEAN SCENT CANDLE JEWELLED DRAWER,Merchandise,True,8.104166029081531e-05
72805,16.9,10,3,3,VANILLA CANDLE IN EMBOSSED ZINC POT,Merchandise,True,8.085029863723605e-05
47591c,16.84,4,3,3,BLUE FAIRY CAKE CHILD'S APRON,Merchandise,True,8.056325615686717e-05
21511,16.8,40,2,2,VINTAGE COLLAGE  GREETING  CARD ,Merchandise,True,8.037189450328791e-05
44089A,16.8,40,13,13,PINK GAUZE BUTTERFLY LAMPSHADE,Merchandise,True,8.037189450328791e-05
72785A,16.8,8,4,4,S/4 CONTEMPORY PINK ROSEBUD CANDLES,Merchandise,True,8.037189450328791e-05
23644,16.65,5,5,5,SET 10 CARDS CHRISTMAS TREE 16955,Merchandise,True,7.965428830236568e-05
84031b,16.63,1,1,1,CHARLIE LOLA BLUE HOT WATER BOTTLE ,Merchandise,True,7.955860747557607e-05
84031a,16.63,1,1,1,CHARLIE+LOLA RED HOT WATER BOTTLE ,Merchandise,True,7.955860747557607e-05
85036a,16.58,2,1,1,GARDENIA 1 WICK MORRIS BOXED CANDLE,Merchandise,True,7.931940540860198e-05
10124G,16.38,38,11,10,ARMY CAMO BOOKCOVER TAPE,Merchandise,True,7.83625971407057e-05
85160b,16.13,1,1,1,BLACK BIRD GARDEN DESIGN MUG,Merchandise,True,7.716658680583535e-05
47503J ,16.13,1,1,1,SET/3 FLORAL GARDEN TOOLS IN BAG,Merchandise,True,7.716658680583535e-05
90102,16.11,19,4,4,WHITE FRANGIPANI HAIR CLIP,Merchandise,True,7.707090597904572e-05
62074B,15.96,38,13,12,ELEPHANT CLIP W SUCTION CUP,Merchandise,True,7.635329977812351e-05
84630,15.9,2,1,1,FLOWERS AND BIRDS WALL PLAQUE,Merchandise,True,7.606625729775462e-05
84250M,15.899999999999999,28,13,13,"GREETING CARD, BLACKPOOL ROCK",Merchandise,True,7.606625729775462e-05
35932,15.629999999999999,37,10,10,PINK CHRISTMAS TREE DECORATION,Merchandise,True,7.477456613609464e-05
84912a,15.56,2,1,1,PINK ROSE WASHBAG,Merchandise,True,7.443968324233094e-05
21560,15.44,4,4,4,TOADSTOOL  LUNCHBOX WITH CUTLERY,Merchandise,True,7.386559828159317e-05
21853,15.399999999999999,3,3,3,GUMBALL CUSTOM CARS TOP TRUMPS GAME,Merchandise,True,7.367423662801391e-05
37481,15.3,6,1,1,CUBIC MUG TEATIME CAKES,Merchandise,True,7.319583249406578e-05
84509e,15.24,2,1,1,SET OF 4 CAROUSEL PLACEMATS ,Merchandise,True,7.290879001369689e-05
85124c,15.18,3,2,2,GREEN JUICY FRUIT PHOTO FRAME,Merchandise,True,7.2621747533328e-05
17174,15.120000000000001,36,7,7,ASSTD RASTA KEY-CHAINS,Merchandise,True,7.233470505295912e-05
m,15.049999999999999,5,5,4,Manual,Fees / Adjustments,False,7.199982215919542e-05
84206A,15.01,79,10,9,3 BLACK CATS W HEARTS BLANK CARD,Merchandise,True,7.180846050561616e-05
23449,15.0,12,1,1,SET OF 6 EASTER RAINBOW CHICKS,Merchandise,True,7.176062009222135e-05
90068,15.0,2,2,2,"RUBY GLASS NECKLACE 42""",Merchandise,True,7.176062009222135e-05
21475,14.95,1,1,1,SWEETHEART CREAM STEEL FOLDIN CHAIR,Merchandise,True,7.152141802524727e-05
23621,14.940000000000001,6,4,4,SET 10 CARDS DAVID'S MADONNA 17074,Merchandise,True,7.147357761185247e-05
84509g,14.92,2,2,2,SET OF 4 FAIRY CAKE PLACEMATS ,Merchandise,True,7.137789678506283e-05
35650,14.850000000000001,3,3,3,VINTAGE BEAD PINK JEWEL STAND,Merchandise,True,7.104301389129914e-05
84567,14.85,9,1,1,FROSTED GLASS WITH SILVER SURROUND,Merchandise,True,7.104301389129913e-05
