StockCode,Description,GrossRevenue,NetRevenue,UnitsSold,SalesLines,Orders,ReturnValue,ReturnedUnits,DescriptionQualityFlag,CommercialValidity,ReturnValueRate,ReturnRisk,CommercialPerformanceScore,StrategicClassification,IsOperationalRecord,IsMissingDescription,HasCommercialActivity,ProductMasterStatus,CommercialPriority,ReturnRiskFlag,IncludeInExecutiveAnalytics,IsNonMerchandise,IsCommercialMerchandise,ExecutiveScope,ScopeReason,RevenueShare,RevenueRank,ExecutiveProductTier,RevenuePerOrder,RevenuePerUnit,DescriptionAnomaly,ReturnAnomaly,HighRevenueAnomaly,HighVolumeLowValueAnomaly,ExtremeRevenuePerOrder,ExtremeRevenuePerUnit,AnomalyScore,AnomalySeverity,RecommendedAction
90176B,DIAMANTE NECKLACE BLACK,37.620000000000005,37.620000000000005,5,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1481,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9461196459200102e-06,4444,Tier 4 - Long Tail,9.405000000000001,7.524000000000001,False,False,False,False,False,False,0,Normal,No immediate action
90039A,FIRE POLISHED GLASS BRACELET RED,37.61,37.61,10,5,5,0.0,0,Commercial Description,Valid,0.0,Low,0.1553,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.945602336072609e-06,4445,Tier 4 - Long Tail,7.522,3.761,False,False,False,False,False,False,0,Normal,No immediate action
35233,PASTA ENAMEL/BRASS CONTAINER,37.5,37.5,10,9,9,0.0,0,Commercial Description,Valid,0.0,Low,0.1549,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.939911927751206e-06,4446,Tier 4 - Long Tail,4.166666666666667,3.75,False,False,False,False,False,False,0,Normal,No immediate action
79413,GLASS WINE GLASS DECORATIONS,37.5,37.5,30,11,11,0.0,0,Commercial Description,Valid,0.0,Low,0.173,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.939911927751206e-06,4447,Tier 4 - Long Tail,3.409090909090909,1.25,False,False,False,False,False,False,0,Normal,No immediate action
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",41.25,37.5,11,11,10,-3.75,1,Commercial Description,Valid,0.0909,Moderate,0.1565,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,1.939911927751206e-06,4448,Tier 4 - Long Tail,3.75,3.409090909090909,False,False,False,False,False,False,0,Normal,No immediate action
37112,YELLOW BIRDS FELT DES FOODCOVER,37.5,37.5,10,7,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1549,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.939911927751206e-06,4449,Tier 4 - Long Tail,6.25,3.75,False,False,False,False,False,False,0,Normal,No immediate action
84509b,SET OF 4 FAIRY CAKE PLACEMATS,37.3,37.3,5,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1472,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9295657308031995e-06,4450,Tier 4 - Long Tail,9.325,7.459999999999999,False,False,False,False,False,False,0,Normal,No immediate action
84705F,RED PEONY PHOTO FRAME,37.2,37.2,8,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1518,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9243926323291965e-06,4451,Tier 4 - Long Tail,6.2,4.65,False,False,False,False,False,False,0,Normal,No immediate action
90126A,PINK BERTIE MOBILE PHONE CHARM,37.14,37.14,20,6,5,0.0,0,Commercial Description,Valid,0.0,Low,0.1645,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9212887732447946e-06,4452,Tier 4 - Long Tail,7.428,1.857,False,False,False,False,False,False,0,Normal,No immediate action
84251J,"GREETING CARD, THE BLACK CAT",37.040000000000006,37.04,74,19,19,0.0,0,Commercial Description,Valid,0.0,Low,0.1932,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.916115674770791e-06,4453,Tier 4 - Long Tail,1.9494736842105262,0.5005405405405405,False,False,False,False,False,False,0,Normal,No immediate action
16162M,THE KING GIFT BAG 25x24x12cm,36.96,36.96,88,16,16,0.0,0,Commercial Description,Valid,0.0,Low,0.1977,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.911977195991589e-06,4454,Tier 4 - Long Tail,2.31,0.42,False,False,False,False,False,False,0,Normal,No immediate action
72715,SPHERICAL IVORY CANDLE,36.96000000000001,36.96,88,15,15,0.0,0,Commercial Description,Valid,0.0,Low,0.1977,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.911977195991589e-06,4455,Tier 4 - Long Tail,2.464,0.42,False,False,False,False,False,False,0,Normal,No immediate action
17014E,ORIGAMI OPIUM INCENSE CONES,36.6,36.6,95,7,7,0.0,0,Commercial Description,Valid,0.0,Low,0.1992,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.893354041485177e-06,4456,Tier 4 - Long Tail,5.228571428571429,0.38526315789473686,False,False,False,False,False,False,0,Normal,No immediate action
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,36.33,36.33,7,5,5,0.0,0,Commercial Description,Valid,0.0,Low,0.1496,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.8793866756053683e-06,4457,Tier 4 - Long Tail,7.266,5.1899999999999995,False,False,False,False,False,False,0,Normal,No immediate action
90037D,TINY CRYSTALS BRACELET BLACK,35.870000000000005,35.870000000000005,14,10,10,0.0,0,Commercial Description,Valid,0.0,Low,0.1584,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.8555904226249537e-06,4458,Tier 4 - Long Tail,3.5870000000000006,2.5621428571428573,False,False,False,False,False,False,0,Normal,No immediate action
90060B,FIRE POLISHED GLASS NECKL GOLD,35.7,35.7,6,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1479,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.8467961552191484e-06,4459,Tier 4 - Long Tail,5.95,5.95,False,False,False,False,False,False,0,Normal,No immediate action
85184c,S/4 VALENTINE DECOUPAGE HEART BOX,35.35,35.35,6,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1476,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.828690310560137e-06,4461,Tier 4 - Long Tail,5.891666666666667,5.891666666666667,False,False,False,False,False,False,0,Normal,No immediate action
90011C,GREEN CRYSTAL DROP EARRINGS,35.330000000000005,35.33,12,8,8,0.0,0,Commercial Description,Valid,0.0,Low,0.1557,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.827655690865336e-06,4462,Tier 4 - Long Tail,4.41625,2.9441666666666664,False,False,False,False,False,False,0,Normal,No immediate action
79063D,"RETRO PILL BOX , REVOLUTIONARY",35.13999999999999,35.14,189,12,12,0.0,0,Commercial Description,Valid,0.0,Low,0.2214,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.81782680376473e-06,4463,Tier 4 - Long Tail,2.9283333333333332,0.18592592592592594,False,False,False,False,False,False,0,Normal,No immediate action
84510e,SET OF 4 GREEN CAROUSEL COASTERS,35.09,35.09,14,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1576,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.8152402545277288e-06,4464,Tier 4 - Long Tail,5.848333333333334,2.5064285714285717,False,False,False,False,False,False,0,Normal,No immediate action
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",35.04,35.04,14,11,11,0.0,0,Commercial Description,Valid,0.0,Low,0.1574,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.8126537052907268e-06,4465,Tier 4 - Long Tail,3.1854545454545455,2.5028571428571427,False,False,False,False,False,False,0,Normal,No immediate action
84745B,BLUE HANGING GINGHAM EASTER HEN,34.86000000000001,34.86,83,18,17,0.0,0,Commercial Description,Valid,0.0,Low,0.1952,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.803342128037521e-06,4466,Tier 4 - Long Tail,2.050588235294118,0.42,False,False,False,False,False,False,0,Normal,No immediate action
DCGS0058,MISO PRETTY  GUM,34.82000000000001,34.82,42,31,31,0.0,0,Commercial Description,Valid,0.0,Low,0.1773,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.8012728886479198e-06,4467,Tier 4 - Long Tail,1.123225806451613,0.829047619047619,False,False,False,False,False,False,0,Normal,No immediate action
37482p,CUBIC MUG PINK POLKA DOT,34.7,34.7,2,2,2,0.0,0,Commercial Description,Valid,0.0,Low,0.1381,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7950651704791162e-06,4468,Tier 4 - Long Tail,17.35,17.35,False,False,False,False,False,False,0,Normal,No immediate action
84546,CROCHET POODLE KEYRING,34.65,34.650000000000006,21,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1632,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7924786212421149e-06,4469,Tier 4 - Long Tail,8.662500000000001,1.6500000000000004,False,False,False,False,False,False,0,Normal,No immediate action
90081B,LILY BROOCH WHITE/SILVER COLOUR,34.65,34.65,7,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1479,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7924786212421145e-06,4470,Tier 4 - Long Tail,8.6625,4.95,False,False,False,False,False,False,0,Normal,No immediate action
35955,SMALL FOLKART CHRISTMAS TREE DEC,34.620000000000005,34.62,135,6,5,0.0,0,Commercial Description,Valid,0.0,Low,0.209,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7909266916999133e-06,4471,Tier 4 - Long Tail,6.9239999999999995,0.2564444444444444,False,False,False,False,False,False,0,Normal,No immediate action
44265,M/COLOUR POM-POM CURTAIN,34.0,34.0,8,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.149,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7588534811610935e-06,4472,Tier 4 - Long Tail,5.666666666666667,4.25,False,False,False,False,False,False,0,Normal,No immediate action
21120,*Boombox Ipod Classic,33.96,33.96,2,3,2,0.0,0,Commercial Description,Valid,0.0,Low,0.1374,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7567842417714922e-06,4473,Tier 4 - Long Tail,16.98,16.98,False,False,False,False,False,False,0,Normal,No immediate action
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,33.88,33.88,4,4,3,0.0,0,Commercial Description,Valid,0.0,Low,0.1421,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7526457629922895e-06,4474,Tier 4 - Long Tail,11.293333333333335,8.47,False,False,False,False,False,False,0,Normal,No immediate action
90066A,PINK VINTAGE VICTORIAN CHOKER,33.75,33.75,5,3,3,0.0,0,Commercial Description,Valid,0.0,Low,0.1439,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7459207349760851e-06,4475,Tier 4 - Long Tail,11.25,6.75,False,False,False,False,False,False,0,Normal,No immediate action
47591b,SCOTTIES CHILDRENS APRON,33.6,33.6,8,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1485,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.7381610872650806e-06,4476,Tier 4 - Long Tail,8.4,4.2,False,False,False,False,False,False,0,Normal,No immediate action
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,32.629999999999995,32.629999999999995,13,10,8,0.0,0,Commercial Description,Valid,0.0,Low,0.1547,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.6879820320672491e-06,4477,Tier 4 - Long Tail,4.078749999999999,2.51,False,False,False,False,False,False,0,Normal,No immediate action
DCGS0003,BOXED GLASS ASHTRAY,32.59,32.59,13,14,14,0.0,0,Commercial Description,Valid,0.0,Low,0.1545,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.6859127926776482e-06,4478,Tier 4 - Long Tail,2.3278571428571433,2.5069230769230773,False,False,False,False,False,False,0,Normal,No immediate action
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",32.48,32.48,13,12,12,0.0,0,Commercial Description,Valid,0.0,Low,0.1544,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.6802223843562444e-06,4479,Tier 4 - Long Tail,2.7066666666666666,2.4984615384615383,False,False,False,False,False,False,0,Normal,No immediate action
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,32.37,32.37,39,19,18,0.0,0,Commercial Description,Valid,0.0,Low,0.1737,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.674531976034841e-06,4480,Tier 4 - Long Tail,1.7983333333333331,0.83,False,False,False,False,False,False,0,Normal,No immediate action
90214O,"LETTER ""O"" BLING KEY RING",32.27,32.27,37,19,18,0.0,0,Commercial Description,Valid,0.0,Low,0.1726,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.669358877560838e-06,4481,Tier 4 - Long Tail,1.792777777777778,0.8721621621621622,False,False,False,False,False,False,0,Normal,No immediate action
85079,EMBROIDERED REINDEER DECORATION,32.25,32.25,23,10,9,0.0,0,Commercial Description,Valid,0.0,Low,0.163,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.6683242578660372e-06,4482,Tier 4 - Long Tail,3.5833333333333335,1.4021739130434783,False,False,False,False,False,False,0,Normal,No immediate action
23632,SET 10 CARDS CHEERFUL ROBIN 17065,31.2,31.200000000000003,15,10,10,0.0,0,Commercial Description,Valid,0.0,Low,0.1559,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.6140067238890037e-06,4485,Tier 4 - Long Tail,3.12,2.08,False,False,False,False,False,False,0,Normal,No immediate action
78034B,BLUE NETTING STORAGE HANGER,31.2,31.2,16,11,9,0.0,0,Commercial Description,Valid,0.0,Low,0.1566,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.6140067238890033e-06,4486,Tier 4 - Long Tail,3.466666666666667,1.95,False,False,False,False,False,False,0,Normal,No immediate action
90214V,"LETTER ""V"" BLING KEY RING",31.079999999999995,31.08,40,26,24,0.0,0,Commercial Description,Valid,0.0,Low,0.1735,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.6077990057201997e-06,4487,Tier 4 - Long Tail,1.295,0.7769999999999999,False,False,False,False,False,False,0,Normal,No immediate action
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,30.81000000000001,30.81,47,23,21,0.0,0,Commercial Description,Valid,0.0,Low,0.1771,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.5938316398403907e-06,4488,Tier 4 - Long Tail,1.467142857142857,0.655531914893617,False,False,False,False,False,False,0,Normal,No immediate action
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,30.660000000000004,30.66,61,20,20,0.0,0,Commercial Description,Valid,0.0,Low,0.184,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.586071992129386e-06,4489,Tier 4 - Long Tail,1.533,0.5026229508196721,False,False,False,False,False,False,0,Normal,No immediate action
37348,SET OF 4 PASTEL STACKING MUGS,35.7,30.6,14,11,11,-5.1,2,Commercial Description,Valid,0.1429,Moderate,0.1541,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,1.5829681330449845e-06,4490,Tier 4 - Long Tail,2.7818181818181817,2.185714285714286,False,False,False,False,False,False,0,Normal,No immediate action
21919,Electronic Talking Breath-A-Loser,30.469999999999995,30.47,6,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1436,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.57624310502878e-06,4491,Tier 4 - Long Tail,5.078333333333333,5.078333333333333,False,False,False,False,False,False,0,Normal,No immediate action
90076,MONTANA DIAMOND CLUSTER EARRINGS,33.0,30.450000000000003,12,8,8,-2.55,1,Commercial Description,Valid,0.0773,Moderate,0.1517,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,1.5752084853339795e-06,4492,Tier 4 - Long Tail,3.8062500000000004,2.5375,False,False,False,False,False,False,0,Normal,No immediate action
